Fiscal Year,Employer,Total Approval,NAICS
2022,ANIMAL LEGAL DEFENSE FUND,50,81
2022,ANIMO SERVICES LLC,31,54
2022,ANIP ACQUISITIONS INC,34,32
2022,ANITECH CORPORATION,19,54
2022,ANIZ INC,2,62
2022,ANJ AMERICA INC,6,54
2022,ANJANEYAP INC,25,54
2022,ANJI TECHNOLOGIES LLC,5,54
2022,ANJIE USA INC,21,54
2022,ANJS TECHNOLOGIES LLC,17,54
2022,ANJUS LLC,59,54
2022,ANKURA CONSULTING GROUP LLC,12,54
2022,ANLARR CONSTRUCTION LLC,57,54
2022,ANMAHIAN WINTON ASSOCIATE INC,23,54
2022,ANN & ROBERT H LURIE CHILDREN S HO,25,62
2022,ANN ARBOR ART ASSOC DBA ANN ARBOR ART CENTER,5,45
2022,ANN ARBOR PHARMACOMETRICS GROUP,8,54
2022,ANN ARBOR SYMPHONY ORCHESTRA INC,2,71
2022,ANNA YOUNG ASSOCIATES DBA LOMBARDI DESIGN & MANUFACTURING,88,32
2022,ANNAPATH INC,6,62
2022,ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,59,61
2022,ANNEXUS MGMT CO LLC,13,52
2022,ANNISTON ISLAMIC CENTER INC IQRA M,10,81
2022,"ANNUITAS, INC.",15,54
2022,ANOKIWAVE INC,15,54
2022,ANOMALY PARTNERS LLC DBA ANOMALY,6,54
2022,ANOVA LAW GROUP PLLC,24,99
2022,ANP TECHNOLOGIES INC,36,32
2022,ANRA TECHNOLOGIES INC,19,51
2022,ANRAY INT L CORP DBA ASTRA RADIO C,5,33
2022,ANRITSU COMPANY,32,33
2022,ANROK INC,15,51
2022,ANS CONSULTANTS INC,37,54
2022,ANSA BIOTECHNOLOGIES INC,47,54
2022,ANSCHUTZ ENTERTAINMENT GROUP INC,20,71
2022,ANSELL HEATHCARE PRODUCTS LLC,16,33
2022,ANSER ADVISORY,12,54
2022,ANSIRA PARTNERS INC,29,54
2022,ANSTON AERIAL MEDIA CORP,18,42
2022,ANSU CONSTRUCTION INC,9,54
2022,ANSWER FINANCIAL INC,14,52
2022,ANSYS INC,411,51
2022,ANT ROBOTICS INC,7,54
2022,ANT TECHNOLOGIES US INC,18,54
2022,ANT YAPI NEW YORK LLC,19,23
2022,ANTARES CAPITAL LP,30,52
2022,ANTARES GROUP INC,3,54
2022,ANTARES PHARMA INC,7,33
2022,ANTEA USA INC,15,54
2022,ANTELOPE UNION HIGH SCHOOL DISTRICT NUMBER 50,225,61
2022,ANTELOPE VALLEY HEALTHCARE DISTRICT DBA ANTELP[E VALLEY MEDICAL CENTER,21,62
2022,ANTHEM OIL INC,18,44
2022,ANTHONY INC (D/B/A ANTHONY INTERNATIONAL),4,33
2022,ANTHOS MANAGEMENT LP DBA ANTHOS CAPITAL,6,52
2022,ANTHROPIC PBC D/B/A ANTHROPIC INC,9,54
2022,ANTIOCH UNIVERSITY,38,99
2022,ANTON PAAR QUANTATEC INC,5,33
2022,ANTRA INC,154,54
2022,ANTUIT INC DBA ANTUIT AI,20,99
2022,ANU SOFTWARE CONSULTANTS INC,310,54
2022,ANUNTA TECH INC,13,54
2022,ANUVU OPERATIONS LLC,30,51
2022,ANVAY SOLUTION INC DBA ANVAY SOLUTIONS,2,54
2022,ANVETA INC,34,54
2022,ANVIL BUILDERS INC,10,54
2022,ANVILLOGIC INC,8,51
2022,ANVSYS INC,181,54
2022,ANWITA BIOSCIENCES INC,11,99
2022,ANYBILL FINANCIAL SERVICES,251,52
2022,ANYIDEA INC DBA PI&J,21,45
2022,ANYQUESTIONS INC,7,51
2022,ANYROAD INC,24,51
2022,ANYSCALE INC,32,54
2022,ANYWELL INC,5,54
2022,ANZ CLINICS INC,4,62
2022,AO1 HOLDINGS INC DBA PLAYERS HEALTH,15,52
2022,AOC LLC ALPHA CORPORATION OF TENNESSEE,11,32
2022,AOG LOGISTICS INC,13,42
2022,AON PROPERTY RISK CONSULTING INC,3,52
2022,AON RISK CONSULTANTS INC,96,52
2022,AON SERVICE CORPORATION,53,52
2022,AONSOFT INTERNATIONAL INC,12,54
2022,AOSHENG GLOBAL INC,14,61
2022,AP & I DESIGN INC,14,54
2022,AP KEATON INC,17,54
2022,AP PHARMACY LLC DBA A & P PHARMACY,50,44
2022,AP PROFESSIONALS OF PHOENIX LLC,3,56
2022,APAM SVCS INC DBA STREAMLINE TECH,13,54
2022,APANTEC LLC,14,33
2022,APARTMENT LIST INC,16,54
2022,APAX PARTNERS US LLC,57,55
2022,APC HEALTH LLC,5,99
2022,APCER LIFE SCIENCES INC,56,54
2022,APDATA SYSTEM SERVICES & OUTSOURCING CORPORATION,7,54
2022,APEEL TECHNOLOGY INC,19,11
2022,APERA INSTRUMENTS LLC,6,42
2022,APERGY USA INC,7,81
2022,APERIA TECHNOLOGIES INC,49,33
2022,APERTURE CREDENTIALING LLC,15,52
2022,APEVUE INC,19,51
2022,APEX AI INC,287,54
2022,APEX ANALYTIX LLC,14,54
2022,"APEX BAIT TECHNOLOGIES, INC.",23,54
2022,APEX CARGO INTERNATIONAL DFW INC,4,54
2022,APEX CLEAN ENERGY INC,860,54
2022,APEX DIAGNOSTIC SERVICES,22,62
2022,APEX DIAGNOSTICS INC,8,62
2022,APEX DIGITAL INC,24,42
2022,APEX FINTECH SERVICES LLC,20,52
2022,APEX FOR YOUTH INC,8,62
2022,APEX INDUSTRIES INC,5,54
2022,APEX INFORMATICS LLC,12,54
2022,APEX INTEGRATED SYSTEMS LLC,9,56
2022,APEX IT SYSTEMS GLOBAL USA LLC,30,54
2022,APEX LOGISTICS INTERNATIONAL INC,6,54
2022,APEX LOGISTICS INTERNATIONAL ORD INC,12,54
2022,APEX LTC PHARMACY LLC,747,44
2022,APEX PE LLC,6,54
2022,APEX PROCESS CONSULTANTS LLC,21,54
2022,APEX SEMICONDUCTOR INC,3,54
2022,APEX SEMICONDUCTORS USA CO LTD,33,99
2022,APEX SERVICE PARTNERS LLC,6,23
2022,APEX SOFTWARE TECHNOLOGIES LLC DBA APEX HCM,7,54
2022,APEX SYSTEMS LLC,8,54
2022,APEX TECHNOLOGY GROUP INC,29,54
2022,APEX TECHNOLOGY SYSTEMS INC,28,54
2022,APEX TOOL GROUP LLC,30,33
2022,APEXAIQ INC,13,54
2022,APG ASSET MANAGEMENT US INC,9,52
2022,APHENA PHARMA SOLUTIONS-MD LLC,3,33
2022,APIFIA INC DBA MAVRCK,9,51
2022,APIJET LLC,254,33
2022,APILATION INC,8,51
2022,APIXIO INC,19,54
2022,APJ USA GROUP INC,19,56
2022,APKUDO INC,9,54
2022,APLOMB TECHNOLOGIES INC,47,54
2022,APLOS AMERICA INC,260,54
2022,APM TERMINALS NORTH AMERICA INC,12,48
2022,APN SOFTWARE SERVICES INC,52,54
2022,APNAR PHARMA LLP,3,32
2022,APOGEE CONSULTING GROUP P A,12,54
2022,APOGEE MED GROUP WISCONSIN SC,10,62
2022,APOGEE MEDICAL GROUP DELAWARE INC,15,62
2022,APOGEE MEDICAL GROUP GEORGIA INC,31,62
2022,APOGEE MEDICAL GROUP INC,12,62
2022,APOGEE MEDICAL GROUP INDIANA PC,19,62
2022,APOGEE MEDICAL GROUP IOWA PC,14,62
2022,APOGEE MEDICAL GROUP N CAROLINA PC,1603,62
2022,APOGEE MEDICAL GROUP NEW YORK PC,23,62
2022,APOGEE MEDICAL GROUP TENNESSEE PC,151,62
2022,APOGEE MEDICAL GROUP VIRGINIA PC,5,62
2022,APOGEE MEDICAL GROUP WAUKESHA SC,13,62
2022,APOGEE MEDICAL GROUP WV PLLC,47,62
2022,APOLLO AMERICA INC,12,33
2022,APOLLO AUTONOMOUS DRIVING USA LLC,147,54
2022,APOLLO FREIGHT INC,15,48
2022,APOLLO GRAPH INC,22,51
2022,APOLLO INSURANCE SOLUTIONS GRP LP,21,52
2022,APOLLO INTERACTIVE INC,2,54
2022,APOLLO MANAGEMENT HOLDINGS LP,21,52
2022,APOLLO MANAGEMENT LP,193,52
2022,APOLLO PHARMACY LLC,2,44
2022,APOLLO REALTY INC,16,52
2022,APOLLONIA DENTAL LLC,28,62
2022,APOTHECARY PRODUCTS LLC,10,32
2022,APP ANNIE INC,39,51
2022,APP DYNAMIC SYSTEMS LLC,11,54
2022,APP IN THE AIR INC,26,56
2022,APP OF ALABAMA HM LLC,3,56
2022,APP OF ILLINOIS HM PLLC,15,62
2022,APP OF SOUTHERN ARIZONA HM LLC,10,56
2022,APP OF TENNESSEE HM PLLC,9,56
2022,APP ORCHID INC,24,54
2022,APP SOFT SOLUTIONS INC,11,54
2022,APP TAKEOFF LLC,7,51
2022,APPALACHIAN REGIONAL HEALTHCARE IN,36,62
2022,APPATURE INC,13,32
2022,APPCARD INC,11,51
2022,APPCO PHARMA LLC,74,32
2022,APPDIFF INC D/B/A TEST AI,45,51
2022,APPDIRECT NC,7,51
2022,APPEX INNOVATION SOLUTIONS LLC,96,54
2022,APPEX SYSTEMS INC,40,54
2022,APPHARVEST OPERATIONS INC,3132,33
2022,"APPIA BIO, INC.",15,54
2022,APPIAN WAY ENERGY PARTNERS LLC,13,99
2022,APPIFY SYSTEMS INC FKA TURBO SYSTE,9,51
2022,APPISOFT INC,12,54
2022,APPLAB SYSEMS INC,324,54
2022,APPLAUD MEDICAL INC,6,62
2022,APPLAUSE APP QUALITY INC,39,54
2022,APPLE AMERICAN GROUP LLC,15,72
2022,APPLE INC,5334,33
2022,APPLE TREE DENTAL,5,62
2022,APPLEGREEN ELECTRIC US INC,9,23
2022,APPLESEED MONTESSORI INC,23,61
2022,APPLET SYSTEMS LLC,143,54
2022,APPLEXUS TECHNOLOGIES INC,37,54
2022,APPLICATION ENGINEERING GROUP INC,34,54
2022,APPLICATIONS TECHNOLOGY GROUP INC,27,54
2022,APPLICATIONSONLINE LLC,13,54
2022,APPLIED CELLS INC,423,54
2022,APPLIED DATA SYSTEMS INC,6,54
2022,APPLIED DESIGN WORKS LLC,4,54
2022,APPLIED ENGINEERING LLC,18,54
2022,APPLIED FOUNDATION TESTING LLC,36,54
2022,APPLIED GRATITUDE INC D/B/A THNKS,47,54
2022,APPLIED HIGH VOLTAGE LLC,17,22
2022,APPLIED IMPULSE INC,67,33
2022,APPLIED INFORMATION SCIENCES INC,12,54
2022,APPLIED INTUITION INC,1189,54
2022,APPLIED MANUFACTURING LLC,11,33
2022,APPLIED MATERIALS INC,537,33
2022,APPLIED MATERIALS TECHNOLOGIES INC.,441,54
2022,APPLIED MEDICAL RESOURCES CORP,100,33
2022,APPLIED MICROARRAYS INC,6,33
2022,APPLIED NANOSTRUCTURES INC,26,33
2022,APPLIED OLAP INC,18,51
2022,APPLIED PAVEMENT TECHNOLOGY INC,16,54
2022,APPLIED RESEARCH ASSOCIATES INC,46,54
2022,APPLIED RESEARCH WORKS INC,37,54
2022,APPLIED STEMCELL INC,48,99
2022,APPLIED SYSTEMS INC,45,54
2022,"APPLIED TEXTILES, INC.",7,31
2022,APPLIED UNDERWRITERS INC,4,52
2022,APPLIED VALUE TECHNOLOGIES INC,7,54
2022,APPLIED WATER MGMT INC DBA NATURAL,12,56
2022,APPLITOOLS INC,199,54
2022,APPLOGIC SYSTEMS LLC,44,54
2022,APPLOGIKA LLC,30,54
2022,APPLOVIN CORPORATION,75,54
2022,APPODIS INC,7,54
2022,APPOQUINIMINK SCHOOL DISTRICT,37,61
2022,APPRENTICE FS INC,24,54
2022,APPRIDAT SOLUTIONS LLC,57,54
2022,APPRISE INCORPORATED,134,54
2022,APPS CONSULTANTS INC,19,54
2022,APPS LOGISTICS INC,84,54
2022,APPSBOAT INC,27,54
2022,APPSFLYER INC,14,54
2022,APPSHARK SOFTWARE INC,56,54
2022,APPSINTEGRATION INC,20,54
2022,APPSTEK CORP,18,54
2022,APPTEGY INC,19,54
2022,APPTRICS LLC,40,54
2022,"APPTRONIK, INC.",9,54
2022,APPWAY INC,54,54
2022,APPZEN INC,41,56
2022,APRA LABS INC,26,54
2022,APRICOT TECH LLC,7,54
2022,APRIL SIX INC,17,54
2022,APRIL TRANSPORTATION INC,5,48
2022,APRINOIA THERAPEUTICS LLC,4,54
2022,APRIO LLP,22,54
2022,APRIORI TECHNOLOGIES INC,18,99
2022,APRO RESOURCES INC,36,54
2022,APROJECT FACTORY LLC,10,54
2022,APS CONSULTING INC,2,54
2022,APSI CONSTRUCTION MANAGEMENT,21,23
2022,APSS FUTURISTICS LLC,7,54
2022,APT212 INC,10,53
2022,APTDECO INC,49,45
2022,APTEDGE IO INC,8,54
2022,APTEKA RX INC DBA AMSTERDAM PHARMACY SURGICAL SUPPLIES,39,44
2022,APTENODYTES INC,7,54
2022,APTERA MOTORS CORP,49,23
2022,APTIM FEDERAL SERVICES LLC,7,54
2022,APTIMA VENTURES LLC,18,52
2022,APTIMIZED LLC,14,54
2022,APTION LLC,111,54
2022,APTITUDE SOLUTION INC,28,54
2022,APTIVA CORP,23,54
2022,APTIVE ENVIRONMENTAL,11,56
2022,APTLY TECHNOLOGY CORPORATION,15,54
2022,APTONET INC,46,54
2022,APTTUS CORPORATION,48,54
2022,APURA INGREDIENTS INC,10,31
2022,APWIRELESS INFRASTRUCTURE PARTNERS,3,51
2022,APYX MEDICAL CORPORATION,2,33
2022,AQFER INC,57,54
2022,AQILITY INC DBA INFUSEMEDIA,13,54
2022,"AQRONOS, INC.",10,54
2022,AQUAGREEN LANDSCAPING INC,14,56
2022,AQUASIGHT LLC,5,54
2022,AQUATECH INTERNATIONAL LLC,6,54
2022,AQUICORE INC,6,54
2022,AQUILINE DRONES CORPORATION,19,33
2022,AQUIS INC,2,44
2022,AR MEDICAL SOLUTIONS LLC,4,45
2022,AR STATE UNIVERSITY MID SOUTH,16,61
2022,AR SYSTEMS INC,32,54
2022,ARAALI NETWORKS INC,4,54
2022,ARAB AMERICAN ASSOCIATION OF NEW Y,19,55
2022,ARAB COMMUNITY CTR FOR ECONOMIC &,9,81
2022,ARAB VENTURES LLC,12,44
2022,ARABELLA TEXTILES LLC,15,54
2022,ARAGEN BIOSCIENCE INC,42,32
2022,ARAIYS DESIGN LA PC,34,54
2022,ARALON PROPERTIES,5,99
2022,ARAMARK UNIFORM & CAREER APPAREL LLC,636,81
2022,ARAMAS INC DBA SAMARA,33,54
2022,ARAMCO PERFORMANCE MATERIALS LLC,28,54
2022,ARAMIS INC,5,99
2022,ARANYA CLOUD TECHNOLOGIES LLC,15,54
2022,ARASAN CHIP SYSTEMS INC,9,54
2022,ARASHI VISION US LLC,100,33
2022,ARATI PATEL ASSOCIATES PLC,18,54
2022,ARAXIS SYSTEMS INC,13,56
2022,ARAYMOND NORTH AMERICA LLC,3,33
2022,ARBELLA INSURANCE GROUP,6,52
2022,ARBIN CORPORATION DBA ARBIN INSTRUMENTS,21,33
2022,ARBOR BIOTECHNOLOGIES INC,22,54
2022,ARBOR RESEARCH COLLABORATIVE FOR H,8,54
2022,ARBORSYS GROUP LLC,5,54
2022,ARBUTUS INC,52,54
2022,ARC BOAT COMPANY,16,33
2022,ARC DOCUMENT SOLUTIONS LLC,4,54
2022,ARC ELECTRICAL MECHANICAL CONTRACTORS CORP,11,23
2022,"ARC FINANCIAL SOLUTIONS, LLC DBA ARC RISK AND COMPLIANCE",123,56
2022,ARC HOME LLC,7,52
2022,ARC INFO SOLUTIONS LLC,5,51
2022,ARC SOLUTIONS USA INC,19,54
2022,ARC TECHNOLOGIES INC,10,52
2022,ARC THERAPY SERVICES LLC,2,62
2022,ARCA RECYCLING INC,36,56
2022,ARCADE MERGER SUB 1 ASPYR MEDIA INC,17,51
2022,ARCADIA CABINETRY LLC,39,33
2022,ARCADIA SOLUTIONS LLC,194,54
2022,ARCADIA TEST INC,63,33
2022,ARCADIA UNIVERSITY,7,61
2022,ARCADIS U S INC,162,54
2022,ARCAEA LLC,6,54
2022,ARCANA ANALYTICS INC,18,51
2022,ARCARA ZUCARELLI LENDA & ASSOCIATE,26,54
2022,ARCARO LAW GROUP PA,6,54
2022,ARCBEST TECHNOLOGIES INC,23,54
2022,ARCE IMMIGRATION LAW PA,26,54
2022,ARCELORMITTAL TAILORED BLANKS AMER,8,33
2022,ARCELORMITTAL USA RESEARCH LLC,10,33
2022,ARCEO LABS INC D/B/A RESILIENCE,19,54
2022,ARCESIUM LLC,32,51
2022,ARCH CAPITAL SERVICES LLC,62,52
2022,ARCH CITY DENTAL ASSOCIATES SANDHU LLC DBA ARCH CITY DENTAL,15,62
2022,ARCH EBUSINESS INTERNATIONAL INC,21,49
2022,ARCH GROUP LLC DBA EMERSON RUSH,73,54
2022,ARCH INSURANCE GROUP INC,16,52
2022,ARCH INTERNATIONAL GROUP INC,9,54
2022,ARCH MEDICAL SOLUTIONS - PHILADELPHIA LLC,80,33
2022,ARCH MEDICAL SOLUTIONS MEMPHIS LLC,6,33
2022,ARCH SYSTEMS LLC,36,54
2022,ARCH TELECOM INC,28,44
2022,ARCH US MI SERVICES INC,34,52
2022,ARCH VENTURE MANAGEMENT LLC,11,52
2022,ARCH WELL HEALTH PROFESSIONAL SVCS OF ALABAMA LLC,53,62
2022,ARCHANGELS TRANSIT INC,11,48
2022,ARCHBOLD EXPEDITIONS INC DBA ARCHBOLD BIOLOGICAL STATION / BUCK ISLAND RANCH/ARCHBOLD BIOLOGICAL STATION,22,54
2022,ARCHBUDDY LLC,13,54
2022,ARCHDIOCESE OF AGANA/ACADEMY OF OU,3094,61
2022,ARCHDIOCESE OF AGANA/SANTA BARBARA,71,61
2022,ARCHDIOCESE OF NEW YORK,1,81
2022,ARCHDIOCESE OF SAN ANTONIO,4,81
2022,ARCHEAN BIOLOGICS,21,54
2022,ARCHECOLOGY LLC,68,54
2022,ARCHENTS INC,20,54
2022,ARCHER DANIELS MIDLAND COMPANY,103,31
2022,ARCHER GREY LLC,30,54
2022,ARCHER IT LLC,8,56
2022,ARCHERPOINT INC,7,54
2022,ARCHETYPE AGENCY LLC,53,54
2022,ARCHETYPE CONSULTING INC,13,54
2022,ARCHIMAERA ARCHITECTURE PC,9,54
2022,ARCHIPELAGO STRATEGIES GR INC ASG,30,54
2022,ARCHITAG LLP DBA THE ALBERT GROUP ARCHITE,4,54
2022,ARCHITECTS DESIGN GROUP ADG INC,49,54
2022,ARCHITECTS ORANGE LLP D B A AO,13,54
2022,ARCHITECTURAE GROUP DBA AEDIFICA GROUP,36,23
2022,ARCHITECTURAL INTELLIGENCE D P C,198,54
2022,ARCHITECTURAL LEAGUE OF NEW YORK,15,54
2022,ARCHITECTURAL LW HOLDINGS LLC DBA ARCHITECTURAL LIGHTING WORKS,12,33
2022,ARCHITECTURAL PRESERVATION STUDIO DPC,27,54
2022,ARCHITECTURAL TESTING INC,69,54
2022,ARCHITECTURE 101 LLC,21,54
2022,ARCHITECTURE DEMAREST LP,9,54
2022,ARCHITECTURE PLUS INFORMATION PC,9,54
2022,ARCHITEKTON INC,7,54
2022,ARCHITRAVE PC,13,54
2022,ARCHIVESOCIAL INC,59,54
2022,ARCHROCK SERVICES L P,21,33
2022,ARCHSTONE BUILDERS LLC,13,23
2022,ARCHSTONE DENTAL GRANBURY PLLC,183,62
2022,ARCHWELL ESSENTIALS LLC,8,54
2022,ARCO MURRAY NATIONAL CONSTRUCTION COMPANY INC,32,23
2022,ARCOL TECHNOLOGY INC,4,51
2022,ARCOOM LLC,23,54
2022,ARCOS LLC,55,54
2022,ARCOSA INC,5,55
2022,ARCOVE LLC DBA ARCOVE ARCHITECTS,5,54
2022,ARCSINE,8,54
2022,ARCTIC FOOD SERVICES INC,24,42
2022,ARCTIC SLOPE REGIONAL CORPORATION,36,21
2022,ARCTRADE INC,9,54
2022,ARCULES INC,2,54
2022,ARCUM PARTNERS LLC,28,51
2022,ARCUS FINANCIAL INTELLIGENCE INC,551,51
2022,ARD LOGISTICS ALABAMA LLC,6,54
2022,ARDAGH GLASS INC,24,32
2022,ARDAMAN & ASSOCIATES INC,19,54
2022,ARDELYX INC,2,54
2022,ARDENT COMPANY LLC,18,23
2022,ARDENT ERP SOLUTIONS INC,9,54
2022,ARDENT TECH SERVICES INC,25,54
2022,ARDENT TECHNOLOGIES INC,4,54
2022,ARDIAN US LLC,30,52
2022,ARDIGEN INC,40,54
2022,ARDOR IT SOLUTIONS INC,70,54
2022,ARDOR IT SYSTEMS LLC,82,54
2022,ARDURRA GROUP INC,95,54
2022,ARE ACCESSORIES INC,7,42
2022,AREA 1 SECURITY INC,21,54
2022,AREA ELECTRONICS SYSTEMS INC,12,33
2022,AREA ENGINEERING INC,28,54
2022,ARENCIBIA ASSOCIATES INC,4,54
2022,ARENTFOX SCHIFF LLP,10,54
2022,ARES OPERATIONS LLC,243,52
2022,ARESVI INC,8,54
2022,ARETE SOLUTIONS INC,12,54
2022,AREVO INC,10,33
2022,ARGA INVESTMENT MGMT LP,38,52
2022,ARGENTIC INVESTMENT MANAGEMENT LLC,20,52
2022,ARGENTYS INFORMATICS LLC,11,54
2022,ARGENX US INC,19,32
2022,ARGLASS YAMAMURA SE LLC,11,32
2022,ARGO INC,4,54
2022,ARGO INFRASTRUCTURE PARTNERS LP,21,99
2022,ARGON MEDICAL DEVICES,26,33
2022,ARGOS USA LLC,14,32
2022,ARGOSIGHT LLC,9,56
2022,ARGUS INFO AND ADVISORY SVCS LLC,23,54
2022,ARGUS INFORMATION AND ADVISORY,25,54
2022,ARGUS MERCHANT SERVICES LLC,41,54
2022,ARGUS SOFTWARE INC,12,54
2022,ARHAUS LLC,7,44
2022,ARIA GROUP ARCHITECT INC,5,54
2022,ARIA MUSICORUM,25,61
2022,ARIA PLUMBING LLC,6,23
2022,ARIA SYSTEMS INC,42,51
2022,ARIADNE GENOMICS INC,22,54
2022,ARIADNE SOFTWARE LLC,17,51
2022,"ARIAS & ASSOCIATES, INC.",15,54
2022,ARIBA INC,145,54
2022,ARICENT NA INC,693,54
2022,ARICENT TECHNOLOGIES HOLDINGS LTD,58,54
2022,ARIES APP INC,2,54
2022,ARIES INDUSTRIES INC,1,33
2022,ARIHANT MANAGEMENT CONSULTANTS INC,5,54
2022,ARISE GLOBAL SERVICES INC,7,54
2022,ARISTA NETWORKS INC,172,54
2022,ARISTECH SURFACES LLC,10,32
2022,ARISTEIA CAPITAL LLC,32,52
2022,ARISTOCRAT TECHNOLOGIES INC,65,54
2022,ARISTOTLE CAPITAL MGMT LLC,1,52
2022,ARIVAL INC,10,54
2022,ARIZONA ADVANCED SURGERY LLC,6,62
2022,"ARIZONA ARTHRITIS & RHEUMATOLOGY ASSOCIATES, P.C.",73,62
2022,ARIZONA ASSOCIATION OF COMMUNITY HEALTH CENTERS DBA ARIZONA ALLIANCE FOR COMMUNITY HEALTH CENTERS,19,81
2022,"ARIZONA AUTISM CHARTER SCHOOLS, INC.",5,61
2022,ARIZONA BEVERAGES USA,11,42
2022,ARIZONA CENTER FOR HEMATOLOGY AND,10,62
2022,ARIZONA COMMERCE AUTHORITY,7,92
2022,ARIZONA GRAND RESORT GROUP LLC,64,72
2022,ARIZONA REGIONAL MULTIPLE LISTING SERVICE INC,137,53
2022,ARIZONA STATE UNIVERSITY,201,61
2022,ARK BUILDERS CORP,6,23
2022,ARK INFOTECH LLC,10,54
2022,ARK LAW LLC,277,54
2022,ARK SOLUTIONS INC,13,54
2022,ARK7 INC,4,52
2022,ARKA SOLUTIONS INC,5,54
2022,ARKA TECHNOLOGIES INC,16,54
2022,ARKADIUM INC,20,51
2022,ARKAL AUTOMOTIVE USA INC,10,33
2022,ARKANA INFOTECH INC,13,54
2022,ARKANSAS CARDIOLOGY P A,3,62
2022,ARKANSAS HEART HOSPITAL,5,62
2022,ARKANSAS METHODIST HOSPITAL CORPORATION D B A ARKANSAS METHODIST MEDICAL CENTER,12,62
2022,ARKANSAS RENAL GROUP P A,7,62
2022,ARKANSAS STATE UNIVERSITY,38,61
2022,ARKEMA INC,74,32
2022,ARKESTRO INC,16,33
2022,ARKFORCE LLC,5,54
2022,ARKOSE LABS INC,16,54
2022,ARKSTEK INC,25,54
2022,ARKU INC,14,42
2022,ARKUS INC,14,54
2022,ARL BIO PHARMA INC,694,54
2022,ARLEY THERAPY SERVICES LLC,4,62
2022,ARLLUK TECHNOLOGY SOLUTIONS LLC,9,54
2022,ARLON GRAPHICS LLC,8,32
2022,ARM CANDY LLC,3,54
2022,ARM HEALTHCARE LLC,79,62
2022,ARMAAN BIOTECH & IT CONSULTANTS IN,52,54
2022,ARMADA SUPPLY CHAIN SOLUTIONS LLC,9,48
2022,ARMAND AGRA INC,15,42
2022,ARMATURE SYSTEMS INC,10,54
2022,ARMC PHYSICIANS CARE INC DBA CRISS,142,62
2022,ARMENIAN GENERAL BENEVOLENT UNION,20,81
2022,ARMIS INC,15,54
2022,ARMISTICE CAPITAL LLC,12,52
2022,ARMO CONSULTANTS LLC,21,54
2022,ARMONK TENNIS ASSOCIATES LLC,8,71
2022,ARMOR DEFENSE INC,10,51
2022,ARMORED THINGS INC,17,56
2022,ARMSTRONG ROBOTICS INC,12,54
2022,ARMSTRONG TECHNOLOGIES INC,9,54
2022,ARMSTRONG WORLD INDUSTRIES INC,7,32
2022,ARNAMY INC,7,54
2022,ARNEX SOLUTIONS LLC,6,54
2022,ARNI MEDICA INC,14,33
2022,ARNOLD & PORTER KAYE SCHOLER LLP,11,54
2022,ARNOLD ELECTRONICS INC,7,33
2022,ARNOLD S OFFICE FURNITURE LLC,12,23
2022,ARNOT OGDEN MEDICAL CTR,11,62
2022,AROBIO INC,11,54
2022,AROGHIA GR LLC FORMERLY WHIP SYSS,26,54
2022,AROHA TECHNOLOGIES INC,42,54
2022,AROHAK INC,46,54
2022,AROMAZ HOME IMPROVEMENT INC,4,44
2022,ARPU RESEARCH LABS LLC,48,54
2022,ARQUITECTONICA INTERNATIONAL CORPORATION,15,54
2022,ARRAKIS THERAPEUTICS INC,13,54
2022,ARRANT TECHNOLOGIES LLC,8,54
2022,ARRANTA BIO MA LLC,3,54
2022,"ARRAY ARCHITECTS, INC.",41,54
2022,ARRAY TECHNOLOGIES INC,9,33
2022,ARRAY US INC,7,51
2022,ARRCUS INC,39,51
2022,ARREPATH INC,7,99
2022,ARRINGTON WATKINS ARCHITECTS LLC,12,54
2022,ARRIS GLOBAL SERVICES INC,24,51
2022,ARRIS TECHNOLOGY INC,31,51
2022,ARRIVAL AUTOMOTIVE USA INC,24,99
2022,ARRIVAL USA INC,7,33
2022,ARRIVE BIO LLC,63,54
2022,ARRIVIA INC,14,56
2022,ARRK TECHNOLOGIES LLC,76,54
2022,ARROW AUTOMATION ENGINEERING INC,10,33
2022,ARROW ELECTRONICS INC,89,42
2022,ARROW ENTERPRISE COMPUTING SOLUTIONS INC,19,42
2022,ARROW INTERVENTIONAL INC,19,33
2022,ARROW SOLUTIONS INC,22,54
2022,ARROWEYE SOLUTIONS INC,38,52
2022,ARROWHEAD BUSINESS AND INVESTMENT DECISIONS LLC,25,54
2022,ARROWHEAD MADISON INC,19,54
2022,ARROWHEAD PHARMACEUTICALS INC,22,54
2022,ARROWLYTICS LLC,16,52
2022,ARROWSTREAM INC,14,54
2022,ARROWSTREET CAPITAL LIMITED PARTNERSHIP,32,52
2022,ARROYO CONSULTING LLC,23,54
2022,ARS INTERMEDIATE HOLDINGS LLC,37,23
2022,ARS SPECIALTY CONTRACTORS LLC,8,23
2022,ARSENAL BIOSCIENCES INC,32,32
2022,ARSENAL CAPITAL MANAGEMENT LP,8,52
2022,ARSENAL INSURANCE MANAGEMENT LLC,6,52
2022,"ARSHIA ARCHITECTS, LTD.",9,54
2022,ARSPHERE INFOTEK INC,6,54
2022,ART CENTER COLLEGE OF DESIGN,27,61
2022,ART ENGINEERING LLC,52,23
2022,ART FURNITURE INC,27,42
2022,ART SY INC DBA ARTSY,23,51
2022,ARTEC GRP INC,3,54
